2025-04-20 16:03:49,933 - INFO - 開始分組文章
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902540_鄉村地區整體規劃之發展策略為何？何謂鄉村地區？土地使用規劃原則？,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902588_停滯性通貨膨脹,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902589_囤房稅相關規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902606_土地法第34條之1第1項多數決處分之適用範圍,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902608_增訂土地法219條之1之目的,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902685_都市危險及老舊建築物加速重建條例之適用範圍,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902686_通貨膨脹對房價之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902764_辦理不動產役權登記之應記明事項,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902765_房價高漲是市場失靈的現象,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902871_分管契約與共有物分割,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902872_回饋與補償（上）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902905_回饋與補償（下）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902907_大陸地區人民繼承臺灣地區人民之遺產規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902970_五大打炒房之措施,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902971_土地悲劇（上）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\903051_「大法官解釋」走入歷史，憲法法庭正式上路,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\903052_土地悲劇（下）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\903114_合併分割,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,223 - ERROR - 讀取檔案 real_estate_articles\articles\903115_重購退稅之計算實例,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,223 - ERROR - 讀取檔案 real_estate_articles\articles\903253_徵收收回權時效問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,223 - ERROR - 讀取檔案 real_estate_articles\articles\903254_區分所有建物之共有部分得否分割,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,225 - ERROR - 讀取檔案 real_estate_articles\articles\903315_對土地徵收補償價額異議查處不符之訴訟類型,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,227 - ERROR - 讀取檔案 real_estate_articles\articles\903316_耕地分割之實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,228 - ERROR - 讀取檔案 real_estate_articles\articles\903370_出售不動產給外國人之土地登記應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,228 - ERROR - 讀取檔案 real_estate_articles\articles\903371_更正登記之實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,229 - ERROR - 讀取檔案 real_estate_articles\articles\903405_公有土地撥用程序,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,230 - ERROR - 讀取檔案 real_estate_articles\articles\903455_處分之涵義,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,231 - ERROR - 讀取檔案 real_estate_articles\articles\903560_共有不動產使用管理登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,231 - ERROR - 讀取檔案 real_estate_articles\articles\903561_土地法第34條之1之處分,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,231 - ERROR - 讀取檔案 real_estate_articles\articles\903589_土地合併登記之應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,231 - ERROR - 讀取檔案 real_estate_articles\articles\903622_土地之分割合併與合併分割,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,233 - ERROR - 讀取檔案 real_estate_articles\articles\903625_區分所有建物所有權第一次登記應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,233 - ERROR - 讀取檔案 real_estate_articles\articles\903658_民法第824條第7項之優先購買權與土地法第34條之1第4項之優先購買權之競合,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,234 - ERROR - 讀取檔案 real_estate_articles\articles\903687_市地重劃與都市計畫之關係,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,234 - ERROR - 讀取檔案 real_estate_articles\articles\903716_質權人代位申請登記之應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,235 - ERROR - 讀取檔案 real_estate_articles\articles\903810_區段徵收與都市計畫之關係,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,235 - ERROR - 讀取檔案 real_estate_articles\articles\903829_地價動態穩定,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,235 - ERROR - 讀取檔案 real_estate_articles\articles\903830_遺產分割,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,235 - ERROR - 讀取檔案 real_estate_articles\articles\903831_時效取得地上權登記之應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\903940_典權不回贖是原始取得或繼受取得？,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\903980_土地權利契約信託登記之應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904053_信託行為,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904099_耕地租用(佃)到農業用地租賃,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904159_土地增值稅之免徵及不課徵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904215_申請地上權、不動產役權、農育權之設定登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904228_不課徵土地增值稅之效果分析,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904229_地價評議委員會與不動產評價委員會之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,236 - ERROR - 讀取檔案 real_estate_articles\articles\904279_測量錯誤是否適用土地登記錯誤之損害賠償－參臺灣高等法院108年度上國易字第17號民事判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,241 - ERROR - 讀取檔案 real_estate_articles\articles\904299_退稅之請求權時效,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,241 - ERROR - 讀取檔案 real_estate_articles\articles\904323_國土計畫特定區域之性質與內容,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,242 - ERROR - 讀取檔案 real_estate_articles\articles\904456_重複課稅之處理,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,242 - ERROR - 讀取檔案 real_estate_articles\articles\904457_稅捐核課期間,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,243 - ERROR - 讀取檔案 real_estate_articles\articles\904486_稅捐稽徵法修法後滯納金的適用依據,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,243 - ERROR - 讀取檔案 real_estate_articles\articles\904500_平民住宅之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,244 - ERROR - 讀取檔案 real_estate_articles\articles\904512_釋字813 歷史建築登錄應給予補償,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,244 - ERROR - 讀取檔案 real_estate_articles\articles\904567_農地保護,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,244 - ERROR - 讀取檔案 real_estate_articles\articles\904576_重測面積短少之損害賠償,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904672_土地法第73條之1修正前後對照,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904741_袋地與裡地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904745_土地登記線上聲明之作業,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904765_停滯性通貨膨脹,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904815_成長管理之意義、原則與內容,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904888_盜賣東區名人巷之地政事務所損害賠償案,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904954_土地法第34條之1之修法方向,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904960_原住民保留地借名登記案,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\904980_實價登錄,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\905019_土地登記損害賠償之時效,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\905028_平均地權條例修正草案有關打炒房措施之目的與效果,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,245 - ERROR - 讀取檔案 real_estate_articles\articles\905102_宗教團體以自然人名義登記不動產處理暫行條例之解析,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,251 - ERROR - 讀取檔案 real_estate_articles\articles\905136_土地徵收補償標準,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,251 - ERROR - 讀取檔案 real_estate_articles\articles\905141_土地增值稅免徵、不課徵與記存之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,252 - ERROR - 讀取檔案 real_estate_articles\articles\905153_不同意共有人如何因應土地法第34條之1,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,252 - ERROR - 讀取檔案 real_estate_articles\articles\905202_憲法法庭 憲判字第15號判決有關農田水利使用土地照舊使用案,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,253 - ERROR - 讀取檔案 real_estate_articles\articles\905215_土地徵收之效率,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,253 - ERROR - 讀取檔案 real_estate_articles\articles\905227_假贈與真購地，蠶食鯨吞共有土地之判刑案例,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,253 - ERROR - 讀取檔案 real_estate_articles\articles\905273_特別犧牲之意涵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,254 - ERROR - 讀取檔案 real_estate_articles\articles\905298_耕地之實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,254 - ERROR - 讀取檔案 real_estate_articles\articles\905315_未辦繼承登記之合法使用認定案例,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905387_公同共有土地經拍賣無優先購買權適用,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905406_土地法第34條之1之通知,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905499_共有土地多數決之書面通知義務,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905515_土地法第34條之1之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905576_借名人對於出名人之權利性質,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905586_土地法第12條第2項所定復權請求權之消滅時效,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905700_與不動產廣告有關之規範,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,255 - ERROR - 讀取檔案 real_estate_articles\articles\905713_土地法第34條之1與土地法第104條之優先購買權競合,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,259 - ERROR - 讀取檔案 real_estate_articles\articles\905731_預售屋轉讓之房地合一稅課徵方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,259 - ERROR - 讀取檔案 real_estate_articles\articles\905759_已興建農舍之農業用地之分割限制,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,260 - ERROR - 讀取檔案 real_estate_articles\articles\905771_土地增值稅與房地合一稅之重購退稅比較,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,260 - ERROR - 讀取檔案 real_estate_articles\articles\905790_土地法第73條之1之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,261 - ERROR - 讀取檔案 real_estate_articles\articles\905810_定型化契約條款無效與不構成,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,261 - ERROR - 讀取檔案 real_estate_articles\articles\905845_優先購買權之物權效力與債權效力,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,262 - ERROR - 讀取檔案 real_estate_articles\articles\905867_國土計畫法第32條第2項之檢討,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,262 - ERROR - 讀取檔案 real_estate_articles\articles\905884_公寓大廈裝設鐵窗規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,262 - ERROR - 讀取檔案 real_estate_articles\articles\905973_依土地法第34條之1交易之房地合一所得稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,263 - ERROR - 讀取檔案 real_estate_articles\articles\905979_錯誤登記與登記錯誤之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,263 - ERROR - 讀取檔案 real_estate_articles\articles\906041_父母贈與子女財產之稅負,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,263 - ERROR - 讀取檔案 real_estate_articles\articles\906076_農業用地如何課徵房地合一所得稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,264 - ERROR - 讀取檔案 real_estate_articles\articles\906103_房地合一稅之重購退稅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,264 - ERROR - 讀取檔案 real_estate_articles\articles\906119_不課徵土地增值稅與不課徵契稅之租稅效果比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906127_國土計畫使用許可之審議機關與條件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906230_非都市土地編定為交通用地可否不課徵土地增值稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906247_定期土地增值稅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906252_土地增值稅與契稅之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906267_騎樓用地之地價稅課徵,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906268_原地價偏高或偏低對土地所有權人之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906347_自用住宅用地應設籍之直系親屬,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906377_土地增值稅與房地合一所得稅之連結,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906404_非都市用地作農用、道路之土地增值稅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,265 - ERROR - 讀取檔案 real_estate_articles\articles\906425_同時免徵土地增值稅及房地合一所得稅之情形,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,271 - ERROR - 讀取檔案 real_estate_articles\articles\906482_法定優先購買權得否預先拋棄,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,271 - ERROR - 讀取檔案 real_estate_articles\articles\906594_比較法何以無一般因素調整？,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,272 - ERROR - 讀取檔案 real_estate_articles\articles\906631_國土計畫法與區域計畫法中在土地利用管制上之異同,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,272 - ERROR - 讀取檔案 real_estate_articles\articles\906671_土地徵收補償方式,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,273 - ERROR - 讀取檔案 real_estate_articles\articles\906739_司法院解釋及憲法法庭判決所揭示之特別犧牲，人民是否有徵收補償請求權？,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,273 - ERROR - 讀取檔案 real_estate_articles\articles\906740_違章建築可否主張時效取得？,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,273 - ERROR - 讀取檔案 real_estate_articles\articles\906744_房屋稅減半徵收之適用：平民住宅、國民住宅、社會住宅、臨時工廠、特定工廠？,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,274 - ERROR - 讀取檔案 real_estate_articles\articles\906785_地籍測量實施規則修正重點,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,274 - ERROR - 讀取檔案 real_estate_articles\articles\906824_未經領得建造執照而銷售公寓大廈：最高法院109年度台上字第1433號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,275 - ERROR - 讀取檔案 real_estate_articles\articles\906891_土地國有與土地私有,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,276 - ERROR - 讀取檔案 real_estate_articles\articles\906932_登記錯誤遺漏或虛偽之損害賠償責任：最高法院大法庭110年度台上大字第3017號裁定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,276 - ERROR - 讀取檔案 real_estate_articles\articles\906980_借名登記,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,277 - ERROR - 讀取檔案 real_estate_articles\articles\907040_地政士辦理假買賣真贈與之刑事責任：臺灣高等法院高雄分院104上易字第138號判決、臺灣士林地方法院105訴字第128號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907095_都市計畫通盤檢討之法律性質,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907119_土地法之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907121_連續多次繼承之房地合一稅課徵認定：臺中高等行政法院110訴字第161號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907147_農地交易屬房地合一稅課徵範圍：臺中高等行政109簡上字第31號,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907167_市場失靈與政府失靈,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,278 - ERROR - 讀取檔案 real_estate_articles\articles\907249_主張逾期未辦繼承登記之優先購買權要件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,280 - ERROR - 讀取檔案 real_estate_articles\articles\907296_共用地悲劇與反共用地悲劇,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,280 - ERROR - 讀取檔案 real_estate_articles\articles\907334_公同共有繼承之分割方法：103年度重簡字第544號民事判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,280 - ERROR - 讀取檔案 real_estate_articles\articles\907359_外部效果,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,281 - ERROR - 讀取檔案 real_estate_articles\articles\907403_公同共有之遺產得否訴請拍賣,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,281 - ERROR - 讀取檔案 real_estate_articles\articles\907421_容積獎勵、容積移轉與容積代金,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,282 - ERROR - 讀取檔案 real_estate_articles\articles\907485_公同共有人行使優先購買權是否需經全體同意：臺灣高等法院暨所屬法院111年法律座談會民執類提案第15號,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,282 - ERROR - 讀取檔案 real_estate_articles\articles\907523_巴瑞圖經濟效率與馬歇爾經濟效率,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,283 - ERROR - 讀取檔案 real_estate_articles\articles\907535_交易成本,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,283 - ERROR - 讀取檔案 real_estate_articles\articles\907536_制度,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,283 - ERROR - 讀取檔案 real_estate_articles\articles\907569_有關未辦繼承登記之優先購買人資格（共有人）：參109年度台上字第1546號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,284 - ERROR - 讀取檔案 real_estate_articles\articles\907646_容積移轉折繳代金之意義與優缺點,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907657_地價評議委員會,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907677_遺產稅繳納有困難之處理方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907714_共有人優先購買權之檢討,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907761_夫妻剩餘財產差額分配之相關稅負,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907810_成長極,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907845_死亡前二年贈與給配偶及剩餘財產差額分配之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907883_地籍測量錯誤之實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907918_逾期未辦繼承登記不動產標售時之優先購買權重點整理,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907950_依侵權行為請求賠償，抑或依給付不能請求賠償,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\907978_房地合一稅重購退稅之條件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\908023_土地登記損害賠償－最高法院民事大法庭裁定110年度台上大字第3017號,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,285 - ERROR - 讀取檔案 real_estate_articles\articles\908042_得申請不課徵土地增值稅之農業用地定義,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,291 - ERROR - 讀取檔案 real_estate_articles\articles\908098_司法院釋字第107號及第164號解釋之補充,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,291 - ERROR - 讀取檔案 real_estate_articles\articles\908130_土地登記不實之損害賠償責任,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,291 - ERROR - 讀取檔案 real_estate_articles\articles\908150_耕地租佃爭議免收裁判費,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,292 - ERROR - 讀取檔案 real_estate_articles\articles\908246_平均地權意義與方法之評論,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,293 - ERROR - 讀取檔案 real_estate_articles\articles\908283_浮覆地之回復所有權－最高法院民事大法庭110年度台上大字第1153號裁定之申論,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,293 - ERROR - 讀取檔案 real_estate_articles\articles\908295_私法人購置住宅許可制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
